0	286.69471019145897
1	272.3001213981847
2	286.6631096155783
3	253.83253725611812
4	286.427253431518
5	152.85142224291434
6	324.6695733605539
7	152.9469525693866
8	397.20013330146855
9	253.9608846833048
10	396.5179894952733
11	396.53327646963834
12	171.8298616355431
13	252.1706026355975
14	266.5105633220217
15	209.24534295605747
16	205.87705404426066
17	214.03563484392978
18	199.54089913335395
19	239.6014431097257
20	238.53591882101585
21	241.1650046927899
22	259.94779759035146
23	192.99225568174995
24	437.9743450781619
25	206.19695119646477
26	124.45648488904352
27	79.14310864599894
28	138.3984102220652
29	276.474296730584
30	203.07523063833062
31	489.0922907090133
32	244.5524159260334
33	231.61855679415692
34	598.2351290869642
35	265.424064185169
36	224.6872354015339
37	220.87823074858258
38	221.61117855918104
39	237.2527357293227
40	186.19634334757478
41	172.59097147477902
42	182.88811086479063
43	186.96483289134923
44	194.9177964657617
45	198.82215187552757
46	436.2381014959551
47	203.53616713670706
48	282.4321382737845
49	185.27557882249042
50	193.27177144423416
51	279.58031983541554
52	193.36623989277197
53	224.08670180083587
54	267.9171899103018
55	174.47727009489606
