0	286.69471019145976
1	272.3001213981847
2	286.6631096155792
3	253.8325372561178
4	286.4272534315189
5	152.85142224291428
6	324.6695733605538
7	152.94695256938655
8	397.2001333014688
9	253.96088468330447
10	396.5179894952735
11	396.5332764696386
12	171.8298616355431
13	252.17060263559708
14	266.5105633220212
15	209.24534295605753
16	205.8770540442605
17	214.0356348439297
18	199.5408991333539
19	239.60144310972558
20	238.53591882101566
21	241.16500469278972
22	259.9477975903514
23	192.99225568175012
24	437.9743450781612
25	206.1969511964646
26	124.45648488904347
27	79.1431086459989
28	138.3984102220652
29	276.4742967305839
30	203.07523063833054
31	489.09229070901273
32	244.55241592603323
33	231.61855679415672
34	598.235129086967
35	265.42406418516896
36	224.6872354015338
37	220.87823074858238
38	221.61117855918093
39	237.2527357293226
40	186.1963433475747
41	172.59097147477902
42	182.88811086479055
43	186.96483289134926
44	194.91779646576163
45	198.82215187552754
46	436.2381014959543
47	203.53616713670698
48	282.4321382737844
49	185.2755788224903
50	193.27177144423402
51	279.5803198354155
52	193.3662398927719
53	224.08670180083587
54	267.91718991030166
55	174.477270094896
56	181.881121279735
57	96.57546709095759
58	234.55657642513765
59	137.66622244323608
60	234.56939791010717
61	178.52998976042858
62	246.38803930504096
63	246.32744980671313
64	178.82427102150342
65	97.45970604813992
66	296.74799804853166
67	515.5597817046557
68	218.10853468442005
69	178.74429856080332
70	298.55547202159505
71	307.5834684369983
72	176.97825004481373
73	144.30479128144358
74	138.4507094671363
75	193.3121378268613
76	185.74983117880416
77	276.34015596143325
78	287.62683827287816
79	474.5730996838264
80	362.1286663801863
81	362.1988739147131
82	100.31059528229935
83	325.1127977549546
84	291.41866857302927
85	293.7136058342105
86	181.3673828643238
87	218.8310117190386
88	200.49002420399532
89	149.44002303285336
90	175.67204262117676
91	271.8372450473204
92	151.16893230023948
93	334.71221562458675
94	204.21908415880887
95	463.0625259787975
96	477.4040046910804
97	122.90236507890717
98	148.07382499764452
99	184.40466088033898
100	221.4893877622002
101	220.46372476125657
102	46.54480521145336
103	166.67497031554535
104	152.45887347239344
105	180.84389179750758
106	90.38831580397797
107	231.99766921481327
108	212.11266385552224
109	212.98298839011318
110	212.99816351310764
111	207.83856141322715
112	239.57026759904886
113	267.3897434639523
114	317.78667607419186
115	120.75481114821652
116	185.8652243314711
117	450.9278674423844
118	122.89033100576232
119	138.3873954713771
120	301.36438383723436
121	266.7512136346508
122	131.4985119557842
123	208.62915802995585
124	241.27468458957475
125	209.7679825862954
126	214.54431404761118
127	204.5340243038952
128	442.6588772272798
129	149.33541917969404
130	107.42658928013854
131	128.99352156473734
132	155.58326988410312
133	244.0917395072149
134	295.5167796552572
135	131.28192908520532
136	216.5482895375725
137	277.6998988817497
138	154.47045577666336
139	246.27557887423416
140	223.5460981608388
141	209.7621776817321
142	131.15516365495137
143	105.83175788279617
144	89.91656340038948
145	279.9203915393115
146	257.1751328703981
147	220.4501648484538
148	335.0085297263549
149	138.3729516594977
150	82.79471561523658
151	86.57006246434436
152	85.44048668706277
153	91.88829637223378
154	123.20181826442197
155	171.465548131409
156	140.94869002332308
157	146.63720454068383
158	117.33995608458521
159	244.0286652680878
160	169.5044027329995
161	135.0420587969389
162	213.2510174119771
163	155.79313623225545
164	162.76907850541969
165	135.9524305726416
166	118.55508227907059
167	303.1427635606447
168	236.52734934614938
169	292.4334071776334
170	127.8046490844811
171	160.3874335077772
172	320.77211271718744
173	263.17201264980633
174	221.6562621598227
175	208.7497653205829
176	366.0917740617179
177	201.74780771909963
178	130.62353522934546
179	136.72670275920134
180	122.26139922907252
181	579.3778503490595
182	196.84026590881987
183	633.1500708962359
184	192.3738119942321
185	236.55649681033054
186	51.68030136802794
187	172.02953372797805
188	484.6169964701339
189	199.05356371867956
190	127.06975149554309
191	189.41181274362086
192	105.54205172830913
193	127.72304145066654
194	176.64034795627927
195	198.72186121051803
196	341.84296935665463
197	204.2374820667543
198	124.39653406334996
199	197.66546608834133
200	191.22816570647188
201	178.55149608817783
202	131.82774745764524
203	100.83241713263702
204	290.85293869804315
205	250.16815727572987
206	284.71401363055776
207	266.1027352293755
208	147.4253622904356
209	146.3504068548795
210	272.5758955018243
211	484.1063320481455
212	223.46346418838988
213	487.7786569017812
214	210.91333910303788
215	439.8640054120527
216	125.08366033437139
217	446.8389593361299
218	104.1607580767428
219	153.96550281441412
220	194.86330822535027
221	447.71263349120125
222	223.48085894990626
223	204.2626227523153
224	410.6355827761152
225	180.56649319305038
226	165.35371245841299
227	69.05457619169358
228	117.74028938358822
229	311.22210102810214
230	162.82498707599606
231	132.3621771339928
232	107.60820225207513
233	163.3466129714988
234	214.64635048754033
235	520.2829652121779
236	183.06450467064195
237	217.50348259208837
238	167.73341753081698
239	101.83450377905282
240	101.82030668644043
241	130.72606625185898
242	283.4226166078406
243	192.51196935543632
244	178.12522565942504
245	125.23973389485863
246	145.71312773276992
247	143.44418046317966
248	121.6602559774315
249	184.36356731277266
250	98.32643650913178
251	116.35004033733287
252	227.8616947452582
253	217.27966232511125
254	173.30313770982517
255	205.18073154364993
256	471.28700278089946
257	103.29978232423896
258	305.7516023424268
259	260.3700207490683
260	338.390683336332
261	358.1099676572502
262	311.49950326088845
263	285.0632917457679
264	409.40370324880047
265	136.7898613444477
266	193.34281230416167
267	137.9532033562226
268	107.05467822832651
269	180.52173120674587
270	302.62981826127344
271	115.75576154853123
272	462.2120531997129
273	137.7822631551508
274	86.25628386673537
275	120.84524754837504
276	312.9200668382695
277	271.601857427663
278	256.3392087393136
279	38.36066034520953
280	175.38942593569288
281	166.51870263566835
282	392.9369891499123
283	119.26192741365789
284	166.1797693426459
285	107.83100832641325
286	231.17941245087928
287	237.7401902645924
288	178.65412232737523
289	127.50191036853592
290	80.77228730590764
291	152.46766227722827
292	256.6295360941598
293	260.06940558664394
294	151.6400033470283
295	155.4545772702077
296	171.04643655779006
297	87.72837731423817
298	216.4085217994867
299	208.97802064442232
300	249.8499163502589
301	147.01336859375826
302	168.1079180302638
303	157.40628097568194
304	249.2553593414256
305	93.95373484691741
306	199.1480440881339
307	220.25379463484305
308	172.653092944698
309	181.77895413440484
310	105.57330929707092
311	167.1247466051241
312	154.20665865290667
313	157.95604057222076
314	137.20882308663838
315	241.01962586424688
316	308.0280139689058
317	143.04691007401968
318	166.03851581087
319	195.55516967100286
320	141.18818899401822
321	78.74012804762906
322	260.6085443422773
323	258.40449008070925
324	151.50196941510728
325	126.24536035688841
326	133.8933784063116
327	229.15432802765937
328	230.74854052627273
329	153.9444155414219
330	271.61390783822543
331	256.32752005764684
332	120.26233050669629
333	207.6625904134062
334	162.93919191328413
335	112.50522448731682
336	112.50372142212508
337	179.2675646071367
338	142.446072799848
339	145.56409386396894
340	229.73246447049178
341	242.69315606349744
342	179.63382402528183
343	107.41509382893243
344	193.1678778764958
345	154.62219705997575
346	196.9741226417007
347	195.4554348456342
348	186.1636999856993
349	188.05299211792
350	180.8481666053253
351	215.80381724601847
352	189.22771600581342
353	157.18656573855444
354	194.34183281952537
355	187.64302383233002
356	166.11093593961428
357	167.19521838575076
358	186.71999285613865
359	137.35351684853512
360	148.63230580433884
361	156.8488946458413
362	216.66546979887033
363	324.4467066803556
364	250.09275686659612
365	321.98331949451864
366	242.56370691826643
367	372.3058337425923
368	146.2859179192801
369	173.67160163058108
370	185.04304060942485
371	233.78264553892922
372	551.793756578613
373	285.96064523354863
374	100.37262106179004
375	94.36069910513484
376	90.94684687327045
377	170.05769948598333
378	236.55692557203662
379	238.6897235103676
380	137.38915223796565
381	382.65613214656736
382	276.5183445100701
383	267.23282227445924
384	60.10941021737327
385	111.51659075402794
386	311.021915360352
387	101.10683442681976
388	101.17610839923091
389	101.04216799142662
390	137.49017809385367
391	416.4761696549512
392	182.4723568126545
393	168.91294597066022
394	77.60135692984271
395	258.0894362569567
396	84.79157883582222
397	134.95472167370198
398	223.10715360181354
399	544.7836403799455
400	165.2019065282965
401	268.04155385995
402	145.01459590778646
403	148.83531152516082
404	187.04048108647393
405	151.18840180295666
406	155.13368772574205
407	143.38936864488517
408	176.14446172666823
409	182.12959977851773
410	161.11024592065166
411	148.58900470389494
412	142.87748628787742
413	173.12391752578253
414	143.2510277137006
415	164.04270116071885
416	164.16968763824084
417	261.1564052444428
418	162.5366377064251
419	165.71764380467215
420	194.1873387908328
421	151.7794539090119
422	145.981843970859
423	165.30738585168717
424	168.30086868155016
425	219.42245297858184
426	184.35762033283464
427	308.1813910362751
428	203.55766762250852
429	287.8169108499277
430	305.8908432153706
431	257.04560289852486
432	253.3169972675198
433	106.85741717081711
434	161.48744753914823
435	125.00195104678637
436	86.91788091192889
437	250.86853400484557
438	136.62549204896283
439	110.03072161484252
440	39.36413913551243
441	222.58155133069792
442	209.7547945100808
443	215.9303763537949
444	241.51249233896075
445	252.0481288746317
446	193.1900575430896
447	187.57404721100622
448	186.6100783402878
449	200.73515994630134
450	146.86368432058174
